year,fips60_06,fips,wtem,wpre,wtem50,wpre50,country,country_code,ki,rgdpl,gdpLCU,gdpSHAREAG,gdpWDIGDPAGR,gdpWDIGDPIND,lnrgdpl_t0,_MENA,_SSAF,_LAC,_WEOFF,_EECA,_SEAS,parent
1984,CA,CA,5.0426188,9.4139986,4.8379765,78.414841,Canada,CAN,21.68350323702528,19544.07258834497,25671.70215,3.538156748,17500000000,215000000000,9.2664156,0,0,0,1,0,0,CA
2003,CA,CA,4.1798029,7.9208093,4.8379765,78.414841,Canada,CAN,26.35116873358241,27844.62406904171,35887.67107,,21700000000,338000000000,9.2664156,0,0,0,1,0,0,CA
1981,CA,CA,5.555119,9.981081,4.8379765,78.414841,Canada,CAN,23.89658977569255,19004.15718213204,25070.88365,4.277860165,17600000000,204000000000,9.2664156,0,0,0,1,0,0,CA
2000,CA,CA,5.1057067,8.4179649,4.8379765,78.414841,Canada,CAN,25.58423596347076,26820.73374261168,34483.33899,2.312079906,22800000000,332000000000,9.2664156,0,0,0,1,0,0,CA
1962,CA,CA,4.5509791,9.1230793,4.8379765,78.414841,Canada,CAN,20.09939270869413,11150.58277209869,,,,,9.2664156,0,0,0,1,0,0,CA
1996,CA,CA,4.3943825,10.488708,4.8379765,78.414841,Canada,CAN,22.4464805138362,22779.71500201894,29650.20131,3.053288937,21000000000,268000000000,9.2664156,0,0,0,1,0,0,CA
1990,CA,CA,5.6702986,10.557218,4.8379765,78.414841,Canada,CAN,24.20092913491188,21771.73633375999,28623.378,2.908359528,21200000000,248000000000,9.2664156,0,0,0,1,0,0,CA
1993,CA,CA,4.6560588,9.1516685,4.8379765,78.414841,Canada,CAN,21.78111351972612,21238.74075435672,27875.01686,2.853573799,20400000000,242000000000,9.2664156,0,0,0,1,0,0,CA
1973,CA,CA,5.493927,10.750184,4.8379765,78.414841,Canada,CAN,21.72020256102076,16090.11944220119,21449.85347,5.653822899,16700000000,177000000000,9.2664156,0,0,0,1,0,0,CA
1978,CA,CA,4.0773764,8.5781507,4.8379765,78.414841,Canada,CAN,21.6902059391723,18105.98052791049,23798.79474,4.510741234,17400000000,195000000000,9.2664156,0,0,0,1,0,0,CA
1971,CA,CA,4.6233258,9.2322817,4.8379765,78.414841,Canada,CAN,20.38028415361948,14758.10424958222,19672.8001,4.482816696,17400000000,150000000000,9.2664156,0,0,0,1,0,0,CA
1988,CA,CA,5.3693695,8.9234943,4.8379765,78.414841,Canada,CAN,25.1503654636563,21793.92343211913,28801.6989,3.044329882,19700000000,251000000000,9.2664156,0,0,0,1,0,0,CA
1985,CA,CA,4.3384714,8.8730507,4.8379765,78.414841,Canada,CAN,22.38975511786659,20226.03675510245,26649.69071,3.519848108,18200000000,226000000000,9.2664156,0,0,0,1,0,0,CA
1973,CB,CB,27.58317,14.98674,27.038626,139.64929,Cambodia,KHM,3.576246197397971,763.062902407219,,,,,6.9910622,0,0,0,0,0,1,CB
1980,CB,CB,27.613148,16.658606,27.038626,139.64929,Cambodia,KHM,3.57624290334854,458.2281667033757,,,,,6.9910622,0,0,0,0,0,1,CB
1999,CB,CB,27.764654,18.509186,27.038626,139.64929,Cambodia,KHM,6.617000983897135,476.7379535376896,1041125.713,43.47807693,5120000000000,2350000000000,6.9910622,0,0,0,0,0,1,CB
1990,CB,CB,27.690443,12.124447,27.038626,139.64929,Cambodia,KHM,3.576247982808678,388.4304317665947,,,,,6.9910622,0,0,0,0,0,1,CB
2004,CB,CB,28.163765,14.052608,27.038626,139.64929,Cambodia,KHM,,,1393984.479,32.70034027,5880000000000,5250000000000,6.9910622,0,0,0,0,0,1,CB
1972,CB,CB,27.1784,15.129335,27.038626,139.64929,Cambodia,KHM,3.576245174500075,953.0167529901487,,,,,6.9910622,0,0,0,0,0,1,CB
1992,CB,CB,27.493,8.0266304,27.038626,139.64929,Cambodia,KHM,3.576241412919682,435.7852191373835,,,,,6.9910622,0,0,0,0,0,1,CB
1967,CB,CB,27.293018,17.893078,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1994,CB,CB,27.726568,18.416426,27.038626,139.64929,Cambodia,KHM,3.414789495711517,468.5658640891183,838865.8631,47.58869171,4260000000000,1260000000000,6.9910622,0,0,0,0,0,1,CB
1986,CB,CB,27.173903,11.539341,27.038626,139.64929,Cambodia,KHM,3.576244576300943,355.9676895645721,,,,,6.9910622,0,0,0,0,0,1,CB
1989,CB,CB,27.315252,12.377284,27.038626,139.64929,Cambodia,KHM,3.576251977170943,389.74341445158,,,,,6.9910622,0,0,0,0,0,1,CB
1997,CB,CB,27.722143,9.0095644,27.038626,139.64929,Cambodia,KHM,5.840491032974832,477.3694322509713,920952.0886,46.25032043,4700000000000,1820000000000,6.9910622,0,0,0,0,0,1,CB
1971,CB,CB,26.973322,14.992366,27.038626,139.64929,Cambodia,KHM,3.576237269535001,1019.624558138179,,,,,6.9910622,0,0,0,0,0,1,CB
1954,CB,CB,27.066793,14.764973,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1952,CB,CB,26.99242,18.722311,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1982,CB,CB,27.455351,11.263058,27.038626,139.64929,Cambodia,KHM,3.576248402035326,434.4551370101062,,,,,6.9910622,0,0,0,0,0,1,CB
1955,CB,CB,26.751759,16.327724,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1951,CB,CB,26.957508,17.871529,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1958,CB,CB,27.302231,15.010016,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1960,CB,CB,27.317265,16.052263,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1969,CB,CB,28.053791,15.954331,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1953,CB,CB,27.220058,16.04734,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
2000,CB,CB,28.098839,16.220715,27.038626,139.64929,Cambodia,KHM,5.416021379896888,513.9064537813356,1105528.743,37.87164688,5070000000000,3080000000000,6.9910622,0,0,0,0,0,1,CB
1993,CB,CB,27.593271,13.030877,27.038626,139.64929,Cambodia,KHM,3.576246989529563,447.3860877442341,791183.7691,46.36281204,3870000000000,1100000000000,6.9910622,0,0,0,0,0,1,CB
1988,CB,CB,27.388483,11.456886,27.038626,139.64929,Cambodia,KHM,3.576242642900804,397.794729777278,,,,,6.9910622,0,0,0,0,0,1,CB
2003,CB,CB,28.276823,13.721212,27.038626,139.64929,Cambodia,KHM,7.557193391486076,580.0330660607103,1292745.427,34.28655243,5810000000000,4510000000000,6.9910622,0,0,0,0,0,1,CB
1968,CB,CB,27.77927,14.037775,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1977,CB,CB,27.383678,14.784849,27.038626,139.64929,Cambodia,KHM,3.576253196939788,577.0368527171564,,,,,6.9910622,0,0,0,0,0,1,CB
1991,CB,CB,27.601959,12.778124,27.038626,139.64929,Cambodia,KHM,3.576245368964345,413.0392676859266,,,,,6.9910622,0,0,0,0,0,1,CB
1975,CB,CB,27.115614,18.172533,27.038626,139.64929,Cambodia,KHM,3.576247592145331,693.4034976655474,,,,,6.9910622,0,0,0,0,0,1,CB
1984,CB,CB,27.278618,11.902611,27.038626,139.64929,Cambodia,KHM,3.57624602087692,399.522827649767,,,,,6.9910622,0,0,0,0,0,1,CB
1976,CB,CB,27.032553,13.035325,27.038626,139.64929,Cambodia,KHM,3.576247592145331,684.3134031261496,,,,,6.9910622,0,0,0,0,0,1,CB
1966,CB,CB,27.731684,22.321232,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1985,CB,CB,27.311045,9.843483,27.038626,139.64929,Cambodia,KHM,3.576250064881863,379.6278962898541,,,,,6.9910622,0,0,0,0,0,1,CB
2005,CB,CB,27.995338,14.636347,27.038626,139.64929,Cambodia,KHM,,,1550163.407,34.19147491,6850000000000,5890000000000,6.9910622,0,0,0,0,0,1,CB
2001,CB,CB,28.14699,10.275712,27.038626,139.64929,Cambodia,KHM,5.897288439305576,544.3320686324547,1166211.022,36.65128326,5290000000000,3430000000000,6.9910622,0,0,0,0,0,1,CB
1964,CB,CB,27.420965,16.353172,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1956,CB,CB,26.584131,18.234436,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1961,CB,CB,27.080795,20.188835,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1963,CB,CB,27.058704,16.201468,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1965,CB,CB,27.221218,17.175203,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1959,CB,CB,27.392836,15.492541,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1957,CB,CB,27.077385,18.078796,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1981,CB,CB,27.542545,11.512877,27.038626,139.64929,Cambodia,KHM,3.576246034719476,456.6020805142302,,,,,6.9910622,0,0,0,0,0,1,CB
1950,CB,CB,27.041132,17.029484,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1970,CB,CB,27.829561,18.730885,27.038626,139.64929,Cambodia,KHM,3.576252704163726,1086.875151943404,,,,,6.9910622,0,0,0,0,0,1,CB
1983,CB,CB,27.670982,12.71011,27.038626,139.64929,Cambodia,KHM,3.576248065097817,413.5986492590507,,,,,6.9910622,0,0,0,0,0,1,CB
1987,CB,CB,27.694286,8.5043783,27.038626,139.64929,Cambodia,KHM,3.576248024176143,346.8063099448321,,,,,6.9910622,0,0,0,0,0,1,CB
1978,CB,CB,27.444994,14.434992,27.038626,139.64929,Cambodia,KHM,3.576253196939788,571.2775993808756,,,,,6.9910622,0,0,0,0,0,1,CB
2006,CB,CB,28.099674,18.979061,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1962,CB,CB,26.901541,18.637356,27.038626,139.64929,Cambodia,KHM,,,,,,,6.9910622,0,0,0,0,0,1,CB
1996,CB,CB,27.417265,12.542256,27.038626,139.64929,Cambodia,KHM,5.168942531691826,462.9356670728817,892723.9758,46.52362442,4460000000000,1560000000000,6.9910622,0,0,0,0,0,1,CB
2002,CB,CB,28.717682,10.375835,27.038626,139.64929,Cambodia,KHM,6.423843107528659,561.5178959994057,1214054.695,34.02083206,5180000000000,4020000000000,6.9910622,0,0,0,0,0,1,CB
1974,CB,CB,27.095955,15.626045,27.038626,139.64929,Cambodia,KHM,3.576246222725341,713.1677897244087,,,,,6.9910622,0,0,0,0,0,1,CB
1998,CB,CB,28.926914,10.729437,27.038626,139.64929,Cambodia,KHM,4.938146577738116,471.562391627617,945153.1297,46.32953262,4940000000000,1940000000000,6.9910622,0,0,0,0,0,1,CB
1995,CB,CB,27.577366,10.226179,27.038626,139.64929,Cambodia,KHM,5.148664475091935,444.4900836056505,869351.4357,49.64548111,4410000000000,1490000000000,6.9910622,0,0,0,0,0,1,CB
1979,CB,CB,27.630613,15.202966,27.038626,139.64929,Cambodia,KHM,3.576250752614377,493.0556980364141,,,,,6.9910622,0,0,0,0,0,1,CB
1980,CD,CD,28.109278,7.2728448,27.739145,68.24894,Chad,TCD,8.964574734600774,624.7725023082822,84988.17859,45.08867645,159000000000,44100000000,7.0262761,0,1,0,0,0,0,CD
1974,CD,CD,27.302715,7.0200791,27.739145,68.24894,Chad,TCD,8.224898068589587,900.3547123265487,113889.3239,38.54306412,155000000000,77800000000,7.0262761,0,1,0,0,0,0,CD
1973,CD,CD,28.406425,5.9137177,27.739145,68.24894,Chad,TCD,6.543922486055814,832.2703217803041,110851.9523,38.02048111,150000000000,74000000000,7.0262761,0,1,0,0,0,0,CD
1954,CD,CD,27.803724,8.818099,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1978,CD,CD,27.405287,7.4740701,27.739145,68.24894,Chad,TCD,8.964574734601095,854.5207483291915,119990.5465,35.7661705,171000000000,87900000000,7.0262761,0,1,0,0,0,0,CD
1961,CD,CD,26.992035,8.6852036,27.739145,68.24894,Chad,TCD,4.839276819573398,1141.976345744638,143552.0696,39.86846161,,,7.0262761,0,1,0,0,0,0,CD
1986,CD,CD,27.967604,6.2631512,27.739145,68.24894,Chad,TCD,6.977608569805161,834.6095319279559,107705.4394,32.62196732,162000000000,86100000000,7.0262761,0,1,0,0,0,0,CD
1957,CD,CD,27.562824,7.634232,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1953,CD,CD,27.817787,8.0690842,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1959,CD,CD,27.587982,8.0028896,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1955,CD,CD,27.4233,8.2609978,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1984,CD,CD,27.904743,4.8892269,27.739145,68.24894,Chad,TCD,7.939749954874531,718.4252757631173,97375.10626,33.61264038,143000000000,91900000000,7.0262761,0,1,0,0,0,0,CD
1972,CD,CD,27.746943,6.5158453,27.739145,68.24894,Chad,TCD,6.40216690186262,899.9505364733402,123661.5667,39.52254105,173000000000,73500000000,7.0262761,0,1,0,0,0,0,CD
1983,CD,CD,27.779432,5.8863344,27.739145,68.24894,Chad,TCD,8.964574734569869,688.659758568823,97822.69905,39.15669632,167000000000,73600000000,7.0262761,0,1,0,0,0,0,CD
2004,CD,CD,28.803108,7.1333928,27.739145,68.24894,Chad,TCD,,,155236.5733,23.46974564,320000000000,607000000000,7.0262761,0,1,0,0,0,0,CD
2001,CD,CD,27.954458,7.1942959,27.739145,68.24894,Chad,TCD,24.12633392624935,755.6689120555011,106922.926,41.81033325,324000000000,126000000000,7.0262761,0,1,0,0,0,0,CD
1977,CD,CD,27.475552,6.1679721,27.739145,68.24894,Chad,TCD,9.209829794484147,874.4555094707223,122975.755,35.16572571,169000000000,91700000000,7.0262761,0,1,0,0,0,0,CD
1967,CD,CD,27.463619,7.5197692,27.739145,68.24894,Chad,TCD,5.247297605326122,990.2969123046425,128645.0085,42.08049011,165000000000,67400000000,7.0262761,0,1,0,0,0,0,CD
1975,CD,CD,27.301735,8.0414362,27.739145,68.24894,Chad,TCD,10.41845639470941,992.283816463826,121592.2936,38.28974152,168000000000,83800000000,7.0262761,0,1,0,0,0,0,CD
1997,CD,CD,28.400539,7.0500779,27.739145,68.24894,Chad,TCD,11.6111087702763,831.0835951249629,104249.4841,39.94404221,285000000000,107000000000,7.0262761,0,1,0,0,0,0,CD
1971,CD,CD,27.331684,6.4564099,27.739145,68.24894,Chad,TCD,5.751771452630271,990.4175503239363,124970.9657,39.67485809,167000000000,72500000000,7.0262761,0,1,0,0,0,0,CD
1994,CD,CD,27.937492,8.3343544,27.739145,68.24894,Chad,TCD,8.891889812681507,859.5196194646494,104353.0018,37.83631134,257000000000,86900000000,7.0262761,0,1,0,0,0,0,CD
2006,CD,CD,28.832235,8.1610374,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1998,CD,CD,28.61277,7.0513539,27.739145,68.24894,Chad,TCD,8.062443053203257,873.6544413895494,108144.6052,40.81711197,312000000000,119000000000,7.0262761,0,1,0,0,0,0,CD
1963,CD,CD,27.816641,7.652843,27.739145,68.24894,Chad,TCD,4.915856132041794,1152.160217690553,143574.1478,39.72646332,,,7.0262761,0,1,0,0,0,0,CD
1989,CD,CD,27.107288,6.5655761,27.739145,68.24894,Chad,TCD,6.977608569822489,899.1669108455139,116294.7545,31.6555233,199000000000,112000000000,7.0262761,0,1,0,0,0,0,CD
2000,CD,CD,27.7598,6.4976196,27.739145,68.24894,Chad,TCD,7.501820365386694,829.5051264086077,100243.572,42.31419754,294000000000,110000000000,7.0262761,0,1,0,0,0,0,CD
1992,CD,CD,27.515154,6.8436689,27.739145,68.24894,Chad,TCD,7.348979179581392,901.8839812497172,119330.2552,35.34349442,259000000000,103000000000,7.0262761,0,1,0,0,0,0,CD
2002,CD,CD,28.316217,5.9290128,27.739145,68.24894,Chad,TCD,38.85992459507355,717.0299835132297,111816.4521,39.44327164,322000000000,156000000000,7.0262761,0,1,0,0,0,0,CD
1976,CD,CD,27.656155,6.8830876,27.739145,68.24894,Chad,TCD,9.889265489647876,955.3455663481013,122705.4443,37.01560974,166000000000,91000000000,7.0262761,0,1,0,0,0,0,CD
2005,CD,CD,29.174391,7.4932003,27.739145,68.24894,Chad,TCD,,,158825.2975,21.35289955,362000000000,637000000000,7.0262761,0,1,0,0,0,0,CD
1960,CD,CD,27.848598,8.007062,27.739145,68.24894,Chad,TCD,4.580923180931515,1125.83004675278,144044.5216,40.92694092,,,7.0262761,0,1,0,0,0,0,CD
1988,CD,CD,27.854221,8.2738085,27.739145,68.24894,Chad,TCD,6.97760856980893,880.8591623928634,114331.0866,36.75805283,205000000000,87900000000,7.0262761,0,1,0,0,0,0,CD
1958,CD,CD,28.135344,8.0339975,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1985,CD,CD,27.784292,5.8071904,27.739145,68.24894,Chad,TCD,7.939749954771358,867.2453058669998,115496.676,38.05863953,197000000000,89000000000,7.0262761,0,1,0,0,0,0,CD
1995,CD,CD,27.651228,7.3110476,27.739145,68.24894,Chad,TCD,5.075744610724941,899.1587290203728,102511.5825,35.83829498,253000000000,96300000000,7.0262761,0,1,0,0,0,0,CD
1982,CD,CD,27.609922,6.3582821,27.739145,68.24894,Chad,TCD,8.964574734639104,619.3124827790019,86569.38649999999,39.45673752,149000000000,65500000000,7.0262761,0,1,0,0,0,0,CD
1966,CD,CD,27.577139,7.6756468,27.739145,68.24894,Chad,TCD,4.163529242920675,1068.818720451505,130368.3826,38.49887466,,,7.0262761,0,1,0,0,0,0,CD
2003,CD,CD,28.567509,7.9448171,27.739145,68.24894,Chad,TCD,24.85605330191157,883.518456064254,124000.5251,33.59690475,338000000000,248000000000,7.0262761,0,1,0,0,0,0,CD
1965,CD,CD,27.50288,6.5276566,27.739145,68.24894,Chad,TCD,3.361752256782593,1164.559923371265,135496.7332,37.7452774,,,7.0262761,0,1,0,0,0,0,CD
1981,CD,CD,27.402805,7.0610185,27.739145,68.24894,Chad,TCD,8.964574734489364,616.8399439960167,84035.33688,39.74995041,142000000000,59200000000,7.0262761,0,1,0,0,0,0,CD
1962,CD,CD,27.441271,7.9660692,27.739145,68.24894,Chad,TCD,3.558129100264897,1283.945991172935,148591.7763,39.81206894,,,7.0262761,0,1,0,0,0,0,CD
1968,CD,CD,27.556997,6.9971156,27.739145,68.24894,Chad,TCD,5.084169814013733,967.6772637590982,125346.1384,41.35421753,162000000000,69200000000,7.0262761,0,1,0,0,0,0,CD
1970,CD,CD,27.623743,7.5461149,27.739145,68.24894,Chad,TCD,5.51939632289282,991.1900413861551,130669.955,39.67878342,171000000000,71400000000,7.0262761,0,1,0,0,0,0,CD
1979,CD,CD,28.091728,7.3605533,27.739145,68.24894,Chad,TCD,8.964574734638298,664.5790950883181,92373.85640999999,40.81380844,153000000000,55100000000,7.0262761,0,1,0,0,0,0,CD
1987,CD,CD,28.295387,5.4659786,27.739145,68.24894,Chad,TCD,6.977608569853428,787.1642366202697,102066.3688,33.11314011,156000000000,78400000000,7.0262761,0,1,0,0,0,0,CD
1996,CD,CD,28.178169,7.0468879,27.739145,68.24894,Chad,TCD,8.083750033391503,849.309248753906,101679.0581,39.00421906,263000000000,97000000000,7.0262761,0,1,0,0,0,0,CD
1964,CD,CD,27.390039,8.0635595,27.739145,68.24894,Chad,TCD,4.716224312104892,1139.30641758299,137349.7626,38.46229935,,,7.0262761,0,1,0,0,0,0,CD
1969,CD,CD,28.255413,7.5767345,27.739145,68.24894,Chad,TCD,5.949799035851503,955.9847974100015,131103.1261,40.85116959,172000000000,69500000000,7.0262761,0,1,0,0,0,0,CD
1952,CD,CD,28.168575,8.3394232,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1993,CD,CD,27.989725,5.8513045,27.739145,68.24894,Chad,TCD,5.567385107589716,876.6279993518857,97625.48201000001,32.46493149,203000000000,90300000000,7.0262761,0,1,0,0,0,0,CD
1951,CD,CD,27.60281,7.7474413,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1990,CD,CD,28.55475,5.4958019,27.739145,68.24894,Chad,TCD,6.977608569891578,833.5515130486816,108097.8833,29.27986526,168000000000,121000000000,7.0262761,0,1,0,0,0,0,CD
1950,CD,CD,27.582239,9.1635838,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1956,CD,CD,27.706875,7.82898,27.739145,68.24894,Chad,TCD,,,,,,,7.0262761,0,1,0,0,0,0,CD
1991,CD,CD,28.192923,7.3763399,27.739145,68.24894,Chad,TCD,6.977608569872479,873.9911384248667,113846.3833,36.49593735,225000000000,104000000000,7.0262761,0,1,0,0,0,0,CD
1999,CD,CD,28.207531,7.9265332,27.739145,68.24894,Chad,TCD,5.581208318978489,881.3449187630514,104059.4309,39.74720001,301000000000,112000000000,7.0262761,0,1,0,0,0,0,CD
1953,CE,CE,26.664459,22.724243,26.610701,193.97784,Sri Lanka,LKA,14.92723724830094,823.4948031887537,,,,,6.7632484,0,0,0,0,0,1,CE
1993,CE,CE,26.731541,22.372513,26.610701,193.97784,Sri Lanka,LKA,12.43449781882784,3044.458693763704,37642.07937,24.64334488,153000000000,150000000000,6.7632484,0,0,0,0,0,1,CE
1982,CE,CE,26.665356,17.549967,26.610701,193.97784,Sri Lanka,LKA,18.11472478082042,2097.892963953696,27340.54663,26.36698723,121000000000,83500000000,6.7632484,0,0,0,0,0,1,CE
1956,CE,CE,26.387869,19.634127,26.610701,193.97784,Sri Lanka,LKA,18.41841149377094,777.2887993583469,,,,,6.7632484,0,0,0,0,0,1,CE
2002,CE,CE,26.978954,21.097334,26.610701,193.97784,Sri Lanka,LKA,10.75474743150968,4111.028226119158,50947.43883,20.51185608,174000000000,234000000000,6.7632484,0,0,0,0,0,1,CE
1983,CE,CE,27.228136,18.109106,26.610701,193.97784,Sri Lanka,LKA,17.49411911093891,2071.074811531287,28245.92461,28.25831223,127000000000,84900000000,6.7632484,0,0,0,0,0,1,CE
1991,CE,CE,26.92803,19.456413,26.610701,193.97784,Sri Lanka,LKA,11.8821768021747,2736.807537588648,34468.69089,26.75082016,149000000000,128000000000,6.7632484,0,0,0,0,0,1,CE
1965,CE,CE,26.633417,24.758873,26.610701,193.97784,Sri Lanka,LKA,12.72528901146504,1071.490003682314,16342.30532,28.20452309,70500000000,34300000000,6.7632484,0,0,0,0,0,1,CE
1992,CE,CE,26.658028,19.570457,26.610701,193.97784,Sri Lanka,LKA,11.50601500637934,2917.28153131176,35656.96949,25.86053276,146000000000,137000000000,6.7632484,0,0,0,0,0,1,CE
1954,CE,CE,26.523626,24.231672,26.610701,193.97784,Sri Lanka,LKA,14.3306466387411,885.8471403120536,,,,,6.7632484,0,0,0,0,0,1,CE
1950,CE,CE,26.484299,18.875332,26.610701,193.97784,Sri Lanka,LKA,14.92086063181537,823.0161650410645,,,,,6.7632484,0,0,0,0,0,1,CE
1980,CE,CE,27.138243,18.846752,26.610701,193.97784,Sri Lanka,LKA,19.70509379135346,1854.034068094999,25595.60123,27.55357742,111000000000,79400000000,6.7632484,0,0,0,0,0,1,CE
1990,CE,CE,26.999958,22.067165,26.610701,193.97784,Sri Lanka,LKA,11.00500927084033,2755.89857012752,33436.97402,26.31935692,146000000000,123000000000,6.7632484,0,0,0,0,0,1,CE
1967,CE,CE,26.595957,24.605469,26.610701,193.97784,Sri Lanka,LKA,13.90547827994648,1149.621136964213,17711.35875,29.6308136,77800000000,40300000000,6.7632484,0,0,0,0,0,1,CE
1966,CE,CE,26.970547,21.456913,26.610701,193.97784,Sri Lanka,LKA,14.12198479187015,1069.943434508089,16761.49007,28.30448151,71700000000,37100000000,6.7632484,0,0,0,0,0,1,CE
1955,CE,CE,26.367334,24.979918,26.610701,193.97784,Sri Lanka,LKA,17.99935570010583,860.1924436071462,,,,,6.7632484,0,0,0,0,0,1,CE
1978,CE,CE,26.848114,22.676044,26.610701,193.97784,Sri Lanka,LKA,26.96190027447565,1664.928047156035,23620.42757,30.46518135,105000000000,68600000000,6.7632484,0,0,0,0,0,1,CE
2003,CE,CE,26.994852,20.005089,26.610701,193.97784,Sri Lanka,LKA,11.07419727523383,4274.167154076547,53324.24308,19.02700233,176000000000,246000000000,6.7632484,0,0,0,0,0,1,CE
1989,CE,CE,26.809969,20.118393,26.610701,193.97784,Sri Lanka,LKA,11.53164328231859,2525.87438076211,31784.34651,25.62571907,134000000000,114000000000,6.7632484,0,0,0,0,0,1,CE
1964,CE,CE,26.72208,22.009247,26.610701,193.97784,Sri Lanka,LKA,14.50416722498488,1036.227158584327,16318.21783,30.48219109,74900000000,33900000000,6.7632484,0,0,0,0,0,1,CE
1961,CE,CE,26.509811,25.344465,26.610701,193.97784,Sri Lanka,LKA,16.29321125423625,952.3711935264956,15846.87797,32.41128922,66400000000,29300000000,6.7632484,0,0,0,0,0,1,CE
1957,CE,CE,26.613577,28.194412,26.610701,193.97784,Sri Lanka,LKA,16.37688622082114,778.379844856214,,,,,6.7632484,0,0,0,0,0,1,CE
1985,CE,CE,26.65781,20.658649,26.610701,193.97784,Sri Lanka,LKA,13.80268935008467,2359.483890444601,30336.05423,27.68926811,138000000000,94100000000,6.7632484,0,0,0,0,0,1,CE
1972,CE,CE,26.740381,24.37923,26.610701,193.97784,Sri Lanka,LKA,16.80296247087497,1363.238865429103,19247.18967,26.34510994,87100000000,55500000000,6.7632484,0,0,0,0,0,1,CE
1969,CE,CE,26.880463,23.685797,26.610701,193.97784,Sri Lanka,LKA,18.52259080149375,1165.88964504483,19250.68737,28.87687492,83400000000,51300000000,6.7632484,0,0,0,0,0,1,CE
1994,CE,CE,26.754448,19.847042,26.610701,193.97784,Sri Lanka,LKA,12.41367951692233,3153.563820064629,39205.69678,23.7664814,158000000000,162000000000,6.7632484,0,0,0,0,0,1,CE
2006,CE,CE,26.771158,25.605171,26.610701,193.97784,Sri Lanka,LKA,,,,,,,6.7632484,0,0,0,0,0,1,CE
